Partido,Nivel de Gobierno,Profesion Clasificada,N Candidatos,Total Candidatos del Nivel,% del total
País Para Todos,REGIONAL,OBSTETRICIA,2,148,1.35
País Para Todos,REGIONAL,ODONTOLOGIA,2,148,1.35
País Para Todos,REGIONAL,TURISMO Y HOTELERIA,2,148,1.35
País Para Todos,REGIONAL,CIENCIAS FORESTALES Y AMBIENTALES,1,148,0.68
Perú Libre,GENERAL,EDUCACION,78,671,11.62
Perú Libre,GENERAL,INGENIERIA,34,671,5.07
Perú Libre,GENERAL,DERECHO,28,671,4.17
Perú Libre,GENERAL,ADMINISTRACION,16,671,2.38
Perú Libre,GENERAL,CONTABILIDAD,10,671,1.49
Perú Libre,GENERAL,CIENCIAS POLITICAS,8,671,1.19
Perú Libre,GENERAL,ENFERMERIA,7,671,1.04
Perú Libre,GENERAL,ECONOMIA,5,671,0.75
Perú Libre,GENERAL,ODONTOLOGIA,5,671,0.75
Perú Libre,GENERAL,OTROS - OFICIO TECNICO,5,671,0.75
Perú Libre,GENERAL,PSICOLOGIA,5,671,0.75
Perú Libre,GENERAL,COMPUTACION E INFORMATICA,4,671,0.6
Perú Libre,GENERAL,AGROPECUARIA,3,671,0.45
Perú Libre,GENERAL,ARQUITECTURA,2,671,0.3
Perú Libre,GENERAL,CIENCIAS FORESTALES Y AMBIENTALES,2,671,0.3
Perú Libre,GENERAL,FARMACIA Y BIOQUIMICA,2,671,0.3
Perú Libre,GENERAL,MEDICO CIRUJANO,2,671,0.3
Perú Libre,GENERAL,MEDICO VETERINARIO,2,671,0.3
Perú Libre,GENERAL,TECNOLOGIA MEDICA,2,671,0.3
Perú Libre,GENERAL,TURISMO Y HOTELERIA,2,671,0.3
Perú Libre,GENERAL,ARQUEOLOGIA,1,671,0.15
Perú Libre,GENERAL,ARTE Y DISENO,1,671,0.15
Perú Libre,GENERAL,BIOLOGIA,1,671,0.15
Perú Libre,GENERAL,CIENCIAS DE LA COMUNICACION,1,671,0.15
Perú Libre,GENERAL,CIENCIAS SOCIALES,1,671,0.15
Perú Libre,GENERAL,HISTORIA,1,671,0.15
Perú Libre,GENERAL,MATEMATICA Y ESTADISTICA,1,671,0.15
Perú Libre,GENERAL,NUTRICION Y DIETETICA,1,671,0.15
Perú Libre,GENERAL,POLICIA O MILITAR,1,671,0.15
Perú Libre,GENERAL,SOCIOLOGIA,1,671,0.15
Perú Libre,MUNICIPAL DISTRITAL,EDUCACION,52,491,10.59
Perú Libre,MUNICIPAL DISTRITAL,INGENIERIA,19,491,3.87
Perú Libre,MUNICIPAL DISTRITAL,DERECHO,16,491,3.26
Perú Libre,MUNICIPAL DISTRITAL,ADMINISTRACION,8,491,1.63
Perú Libre,MUNICIPAL DISTRITAL,CONTABILIDAD,8,491,1.63
Perú Libre,MUNICIPAL DISTRITAL,PSICOLOGIA,5,491,1.02
Perú Libre,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,4,491,0.81
Perú Libre,MUNICIPAL DISTRITAL,ENFERMERIA,4,491,0.81
Perú Libre,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,4,491,0.81
Perú Libre,MUNICIPAL DISTRITAL,AGROPECUARIA,3,491,0.61
Perú Libre,MUNICIPAL DISTRITAL,ECONOMIA,3,491,0.61
Perú Libre,MUNICIPAL DISTRITAL,ARQUITECTURA,2,491,0.41
Perú Libre,MUNICIPAL DISTRITAL,MEDICO CIRUJANO,2,491,0.41
Perú Libre,MUNICIPAL DISTRITAL,TURISMO Y HOTELERIA,2,491,0.41
Perú Libre,MUNICIPAL DISTRITAL,ARQUEOLOGIA,1,491,0.2
Perú Libre,MUNICIPAL DISTRITAL,BIOLOGIA,1,491,0.2
Perú Libre,MUNICIPAL DISTRITAL,CIENCIAS SOCIALES,1,491,0.2
Perú Libre,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,1,491,0.2
Perú Libre,MUNICIPAL DISTRITAL,HISTORIA,1,491,0.2
Perú Libre,MUNICIPAL DISTRITAL,MATEMATICA Y ESTADISTICA,1,491,0.2
Perú Libre,MUNICIPAL DISTRITAL,POLICIA O MILITAR,1,491,0.2
Perú Libre,MUNICIPAL PROVINCIAL,EDUCACION,22,152,14.47
Perú Libre,MUNICIPAL PROVINCIAL,INGENIERIA,11,152,7.24
Perú Libre,MUNICIPAL PROVINCIAL,DERECHO,10,152,6.58
Perú Libre,MUNICIPAL PROVINCIAL,ADMINISTRACION,8,152,5.26
Perú Libre,MUNICIPAL PROVINCIAL,ODONTOLOGIA,5,152,3.29
Perú Libre,MUNICIPAL PROVINCIAL,CIENCIAS POLITICAS,2,152,1.32
Perú Libre,MUNICIPAL PROVINCIAL,COMPUTACION E INFORMATICA,2,152,1.32
Perú Libre,MUNICIPAL PROVINCIAL,CONTABILIDAD,2,152,1.32
Perú Libre,MUNICIPAL PROVINCIAL,ECONOMIA,2,152,1.32
Perú Libre,MUNICIPAL PROVINCIAL,FARMACIA Y BIOQUIMICA,2,152,1.32
Perú Libre,MUNICIPAL PROVINCIAL,MEDICO VETERINARIO,2,152,1.32
Perú Libre,MUNICIPAL PROVINCIAL,TECNOLOGIA MEDICA,2,152,1.32
Perú Libre,MUNICIPAL PROVINCIAL,ARTE Y DISENO,1,152,0.66
Perú Libre,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,1,152,0.66
Perú Libre,MUNICIPAL PROVINCIAL,ENFERMERIA,1,152,0.66
Perú Libre,MUNICIPAL PROVINCIAL,OTROS - OFICIO TECNICO,1,152,0.66
Perú Libre,MUNICIPAL PROVINCIAL,SOCIOLOGIA,1,152,0.66
Perú Libre,REGIONAL,EDUCACION,4,28,14.29
Perú Libre,REGIONAL,INGENIERIA,4,28,14.29
Perú Libre,REGIONAL,CIENCIAS FORESTALES Y AMBIENTALES,2,28,7.14
Perú Libre,REGIONAL,CIENCIAS POLITICAS,2,28,7.14
Perú Libre,REGIONAL,DERECHO,2,28,7.14
Perú Libre,REGIONAL,ENFERMERIA,2,28,7.14
Perú Libre,REGIONAL,COMPUTACION E INFORMATICA,1,28,3.57
Perú Libre,REGIONAL,NUTRICION Y DIETETICA,1,28,3.57
Perú Moderno,GENERAL,EDUCACION,69,810,8.52
Perú Moderno,GENERAL,INGENIERIA,47,810,5.8
Perú Moderno,GENERAL,DERECHO,42,810,5.19
Perú Moderno,GENERAL,ADMINISTRACION,31,810,3.83
Perú Moderno,GENERAL,CONTABILIDAD,17,810,2.1
Perú Moderno,GENERAL,ODONTOLOGIA,11,810,1.36
Perú Moderno,GENERAL,CIENCIAS POLITICAS,10,810,1.23
Perú Moderno,GENERAL,PSICOLOGIA,9,810,1.11
Perú Moderno,GENERAL,OTROS - OFICIO TECNICO,8,810,0.99
Perú Moderno,GENERAL,AGROPECUARIA,6,810,0.74
Perú Moderno,GENERAL,ARQUITECTURA,6,810,0.74
Perú Moderno,GENERAL,ECONOMIA,6,810,0.74
Perú Moderno,GENERAL,ENFERMERIA,6,810,0.74
Perú Moderno,GENERAL,MEDICO VETERINARIO,4,810,0.49
Perú Moderno,GENERAL,BIOLOGIA,3,810,0.37
Perú Moderno,GENERAL,CIENCIAS DE LA COMUNICACION,3,810,0.37
Perú Moderno,GENERAL,COMPUTACION E INFORMATICA,3,810,0.37
Perú Moderno,GENERAL,POLICIA O MILITAR,2,810,0.25
Perú Moderno,GENERAL,TRABAJO SOCIAL,2,810,0.25
Perú Moderno,GENERAL,ARTE Y DISENO,1,810,0.12
Perú Moderno,GENERAL,GESTION DE RIESGOS Y DESASTRES,1,810,0.12
Perú Moderno,GENERAL,MATEMATICA Y ESTADISTICA,1,810,0.12
Perú Moderno,GENERAL,TECNOLOGIA MEDICA,1,810,0.12
Perú Moderno,GENERAL,TURISMO Y HOTELERIA,1,810,0.12
Perú Moderno,MUNICIPAL DISTRITAL,EDUCACION,38,576,6.6
Perú Moderno,MUNICIPAL DISTRITAL,INGENIERIA,34,576,5.9
Perú Moderno,MUNICIPAL DISTRITAL,DERECHO,29,576,5.03
Perú Moderno,MUNICIPAL DISTRITAL,ADMINISTRACION,16,576,2.78
Perú Moderno,MUNICIPAL DISTRITAL,ODONTOLOGIA,11,576,1.91
Perú Moderno,MUNICIPAL DISTRITAL,CONTABILIDAD,10,576,1.74
Perú Moderno,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,8,576,1.39
Perú Moderno,MUNICIPAL DISTRITAL,PSICOLOGIA,8,576,1.39
Perú Moderno,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,7,576,1.22
Perú Moderno,MUNICIPAL DISTRITAL,ENFERMERIA,5,576,0.87
Perú Moderno,MUNICIPAL DISTRITAL,ARQUITECTURA,3,576,0.52
Perú Moderno,MUNICIPAL DISTRITAL,BIOLOGIA,3,576,0.52
Perú Moderno,MUNICIPAL DISTRITAL,ECONOMIA,3,576,0.52
Perú Moderno,MUNICIPAL DISTRITAL,AGROPECUARIA,2,576,0.35
Perú Moderno,MUNICIPAL DISTRITAL,MEDICO VETERINARIO,2,576,0.35
Perú Moderno,MUNICIPAL DISTRITAL,TRABAJO SOCIAL,2,576,0.35
Perú Moderno,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,1,576,0.17
Perú Moderno,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,1,576,0.17
Perú Moderno,MUNICIPAL DISTRITAL,MATEMATICA Y ESTADISTICA,1,576,0.17
Perú Moderno,MUNICIPAL DISTRITAL,TECNOLOGIA MEDICA,1,576,0.17
Perú Moderno,MUNICIPAL DISTRITAL,TURISMO Y HOTELERIA,1,576,0.17
Perú Moderno,MUNICIPAL PROVINCIAL,EDUCACION,26,188,13.83
Perú Moderno,MUNICIPAL PROVINCIAL,ADMINISTRACION,12,188,6.38
Perú Moderno,MUNICIPAL PROVINCIAL,INGENIERIA,10,188,5.32
Perú Moderno,MUNICIPAL PROVINCIAL,DERECHO,9,188,4.79
Perú Moderno,MUNICIPAL PROVINCIAL,AGROPECUARIA,4,188,2.13
Perú Moderno,MUNICIPAL PROVINCIAL,CONTABILIDAD,4,188,2.13
Perú Moderno,MUNICIPAL PROVINCIAL,ARQUITECTURA,3,188,1.6
Perú Moderno,MUNICIPAL PROVINCIAL,ECONOMIA,3,188,1.6
Perú Moderno,MUNICIPAL PROVINCIAL,CIENCIAS POLITICAS,2,188,1.06
Perú Moderno,MUNICIPAL PROVINCIAL,COMPUTACION E INFORMATICA,2,188,1.06
Perú Moderno,MUNICIPAL PROVINCIAL,POLICIA O MILITAR,2,188,1.06
Perú Moderno,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,1,188,0.53
Perú Moderno,MUNICIPAL PROVINCIAL,ENFERMERIA,1,188,0.53
Perú Moderno,MUNICIPAL PROVINCIAL,MEDICO VETERINARIO,1,188,0.53
Perú Moderno,MUNICIPAL PROVINCIAL,PSICOLOGIA,1,188,0.53
Perú Moderno,REGIONAL,EDUCACION,5,46,10.87
Perú Moderno,REGIONAL,DERECHO,4,46,8.7
Perú Moderno,REGIONAL,ADMINISTRACION,3,46,6.52
Perú Moderno,REGIONAL,CONTABILIDAD,3,46,6.52
Perú Moderno,REGIONAL,INGENIERIA,3,46,6.52
Perú Moderno,REGIONAL,ARTE Y DISENO,1,46,2.17
Perú Moderno,REGIONAL,CIENCIAS DE LA COMUNICACION,1,46,2.17
Perú Moderno,REGIONAL,CIENCIAS POLITICAS,1,46,2.17
Perú Moderno,REGIONAL,GESTION DE RIESGOS Y DESASTRES,1,46,2.17
Perú Moderno,REGIONAL,MEDICO VETERINARIO,1,46,2.17
Perú Primero,GENERAL,EDUCACION,742,7563,9.81
Perú Primero,GENERAL,INGENIERIA,714,7563,9.44
Perú Primero,GENERAL,DERECHO,316,7563,4.18
Perú Primero,GENERAL,ADMINISTRACION,290,7563,3.83
Perú Primero,GENERAL,CONTABILIDAD,259,7563,3.42
Perú Primero,GENERAL,ENFERMERIA,117,7563,1.55
Perú Primero,GENERAL,ECONOMIA,97,7563,1.28
Perú Primero,GENERAL,AGROPECUARIA,71,7563,0.94
Perú Primero,GENERAL,CIENCIAS POLITICAS,70,7563,0.93
Perú Primero,GENERAL,PSICOLOGIA,70,7563,0.93
Perú Primero,GENERAL,CIENCIAS DE LA COMUNICACION,52,7563,0.69
Perú Primero,GENERAL,OTROS - OFICIO TECNICO,47,7563,0.62
Perú Primero,GENERAL,ARQUITECTURA,41,7563,0.54
Perú Primero,GENERAL,ODONTOLOGIA,41,7563,0.54
Perú Primero,GENERAL,MEDICO VETERINARIO,39,7563,0.52
Perú Primero,GENERAL,FARMACIA Y BIOQUIMICA,29,7563,0.38
Perú Primero,GENERAL,MEDICINA,25,7563,0.33
Perú Primero,GENERAL,OBSTETRICIA,24,7563,0.32
Perú Primero,GENERAL,TURISMO Y HOTELERIA,22,7563,0.29
Perú Primero,GENERAL,MATEMATICA Y ESTADISTICA,19,7563,0.25
Perú Primero,GENERAL,SOCIOLOGIA,18,7563,0.24
Perú Primero,GENERAL,COMPUTACION E INFORMATICA,16,7563,0.21
Perú Primero,GENERAL,IDIOMAS,15,7563,0.2
Perú Primero,GENERAL,ARTE Y DISENO,13,7563,0.17
Perú Primero,GENERAL,CIENCIAS FORESTALES Y AMBIENTALES,13,7563,0.17
Perú Primero,GENERAL,MEDICO CIRUJANO,13,7563,0.17
Perú Primero,GENERAL,POLICIA O MILITAR,13,7563,0.17
Perú Primero,GENERAL,ANTROPOLOGIA,11,7563,0.15
Perú Primero,GENERAL,TECNOLOGIA MEDICA,11,7563,0.15
Perú Primero,GENERAL,TRABAJO SOCIAL,11,7563,0.15
Perú Primero,GENERAL,CIENCIAS SOCIALES,8,7563,0.11
Perú Primero,GENERAL,INSTRUCTOR DEPORTIVO,8,7563,0.11
Perú Primero,GENERAL,ARQUEOLOGIA,7,7563,0.09
Perú Primero,GENERAL,BIOLOGIA,7,7563,0.09
Perú Primero,GENERAL,FILOSOFIA Y TEOLOGIA,4,7563,0.05
Perú Primero,GENERAL,GASTRONOMIA,2,7563,0.03
Perú Primero,GENERAL,QUIMICA,2,7563,0.03
Perú Primero,GENERAL,TOPOGRAFIA,2,7563,0.03
Perú Primero,GENERAL,ASESOR BANCARIO,1,7563,0.01
Perú Primero,GENERAL,CONSTRUCCION CIVIL,1,7563,0.01
Perú Primero,GENERAL,FISICA,1,7563,0.01
Perú Primero,GENERAL,HISTORIA,1,7563,0.01
Perú Primero,GENERAL,LENGUA Y LITERATURA,1,7563,0.01
Perú Primero,GENERAL,NUTRICION Y DIETETICA,1,7563,0.01
Perú Primero,GENERAL,PLANEAMIENTO ESTRATEGICO DEL SECTOR PUBLICO,1,7563,0.01
Perú Primero,GENERAL,PROYECTOS DE INVERSION,1,7563,0.01
Perú Primero,GENERAL,PUBLICIDAD,1,7563,0.01
Perú Primero,GENERAL,SEGURIDAD INDUSTRIAL,1,7563,0.01
Perú Primero,GENERAL,SEGURIDAD INDUSTRIAL MINERA,1,7563,0.01
Perú Primero,GENERAL,TERAPIA FISICA,1,7563,0.01
Perú Primero,MUNICIPAL DISTRITAL,INGENIERIA,507,5976,8.48
Perú Primero,MUNICIPAL DISTRITAL,EDUCACION,473,5976,7.91
Perú Primero,MUNICIPAL DISTRITAL,DERECHO,184,5976,3.08
Perú Primero,MUNICIPAL DISTRITAL,ADMINISTRACION,181,5976,3.03
Perú Primero,MUNICIPAL DISTRITAL,CONTABILIDAD,171,5976,2.86
Perú Primero,MUNICIPAL DISTRITAL,ENFERMERIA,84,5976,1.41
Perú Primero,MUNICIPAL DISTRITAL,ECONOMIA,66,5976,1.1
Perú Primero,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,47,5976,0.79
Perú Primero,MUNICIPAL DISTRITAL,PSICOLOGIA,47,5976,0.79
Perú Primero,MUNICIPAL DISTRITAL,AGROPECUARIA,43,5976,0.72
Perú Primero,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,40,5976,0.67
Perú Primero,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,31,5976,0.52
Perú Primero,MUNICIPAL DISTRITAL,MEDICO VETERINARIO,30,5976,0.5
Perú Primero,MUNICIPAL DISTRITAL,ARQUITECTURA,25,5976,0.42
Perú Primero,MUNICIPAL DISTRITAL,OBSTETRICIA,19,5976,0.32
Perú Primero,MUNICIPAL DISTRITAL,FARMACIA Y BIOQUIMICA,18,5976,0.3
Perú Primero,MUNICIPAL DISTRITAL,ODONTOLOGIA,18,5976,0.3
Perú Primero,MUNICIPAL DISTRITAL,SOCIOLOGIA,15,5976,0.25
Perú Primero,MUNICIPAL DISTRITAL,MATEMATICA Y ESTADISTICA,13,5976,0.22
Perú Primero,MUNICIPAL DISTRITAL,TURISMO Y HOTELERIA,13,5976,0.22
Perú Primero,MUNICIPAL DISTRITAL,IDIOMAS,12,5976,0.2
Perú Primero,MUNICIPAL DISTRITAL,POLICIA O MILITAR,12,5976,0.2
Perú Primero,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,11,5976,0.18
Perú Primero,MUNICIPAL DISTRITAL,CIENCIAS FORESTALES Y AMBIENTALES,8,5976,0.13
Perú Primero,MUNICIPAL DISTRITAL,MEDICINA,8,5976,0.13
Perú Primero,MUNICIPAL DISTRITAL,TRABAJO SOCIAL,8,5976,0.13
Perú Primero,MUNICIPAL DISTRITAL,ARTE Y DISENO,7,5976,0.12
Perú Primero,MUNICIPAL DISTRITAL,BIOLOGIA,7,5976,0.12
Perú Primero,MUNICIPAL DISTRITAL,ANTROPOLOGIA,5,5976,0.08
Perú Primero,MUNICIPAL DISTRITAL,ARQUEOLOGIA,5,5976,0.08
Perú Primero,MUNICIPAL DISTRITAL,CIENCIAS SOCIALES,5,5976,0.08
Perú Primero,MUNICIPAL DISTRITAL,TECNOLOGIA MEDICA,5,5976,0.08
Perú Primero,MUNICIPAL DISTRITAL,INSTRUCTOR DEPORTIVO,4,5976,0.07
Perú Primero,MUNICIPAL DISTRITAL,MEDICO CIRUJANO,3,5976,0.05
Perú Primero,MUNICIPAL DISTRITAL,FILOSOFIA Y TEOLOGIA,2,5976,0.03
Perú Primero,MUNICIPAL DISTRITAL,GASTRONOMIA,2,5976,0.03
Perú Primero,MUNICIPAL DISTRITAL,TOPOGRAFIA,2,5976,0.03
Perú Primero,MUNICIPAL DISTRITAL,PLANEAMIENTO ESTRATEGICO DEL SECTOR PUBLICO,1,5976,0.02
Perú Primero,MUNICIPAL DISTRITAL,PROYECTOS DE INVERSION,1,5976,0.02
Perú Primero,MUNICIPAL DISTRITAL,PUBLICIDAD,1,5976,0.02
Perú Primero,MUNICIPAL DISTRITAL,QUIMICA,1,5976,0.02
Perú Primero,MUNICIPAL PROVINCIAL,EDUCACION,220,1273,17.28
Perú Primero,MUNICIPAL PROVINCIAL,INGENIERIA,177,1273,13.9
Perú Primero,MUNICIPAL PROVINCIAL,DERECHO,111,1273,8.72
Perú Primero,MUNICIPAL PROVINCIAL,ADMINISTRACION,79,1273,6.21
Perú Primero,MUNICIPAL PROVINCIAL,CONTABILIDAD,69,1273,5.42
Perú Primero,MUNICIPAL PROVINCIAL,AGROPECUARIA,25,1273,1.96
Perú Primero,MUNICIPAL PROVINCIAL,CIENCIAS POLITICAS,22,1273,1.73
Perú Primero,MUNICIPAL PROVINCIAL,ECONOMIA,22,1273,1.73
Perú Primero,MUNICIPAL PROVINCIAL,ENFERMERIA,21,1273,1.65
Perú Primero,MUNICIPAL PROVINCIAL,ODONTOLOGIA,21,1273,1.65
Perú Primero,MUNICIPAL PROVINCIAL,PSICOLOGIA,18,1273,1.41
Perú Primero,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,16,1273,1.26
Perú Primero,MUNICIPAL PROVINCIAL,ARQUITECTURA,13,1273,1.02
Perú Primero,MUNICIPAL PROVINCIAL,FARMACIA Y BIOQUIMICA,10,1273,0.79
Perú Primero,MUNICIPAL PROVINCIAL,MEDICINA,10,1273,0.79
Perú Primero,MUNICIPAL PROVINCIAL,MEDICO CIRUJANO,7,1273,0.55
Perú Primero,MUNICIPAL PROVINCIAL,OTROS - OFICIO TECNICO,7,1273,0.55
Perú Primero,MUNICIPAL PROVINCIAL,MEDICO VETERINARIO,6,1273,0.47
Perú Primero,MUNICIPAL PROVINCIAL,TECNOLOGIA MEDICA,6,1273,0.47
Perú Primero,MUNICIPAL PROVINCIAL,ANTROPOLOGIA,5,1273,0.39
Perú Primero,MUNICIPAL PROVINCIAL,ARTE Y DISENO,5,1273,0.39
Perú Primero,MUNICIPAL PROVINCIAL,COMPUTACION E INFORMATICA,5,1273,0.39
Perú Primero,MUNICIPAL PROVINCIAL,MATEMATICA Y ESTADISTICA,5,1273,0.39
Perú Primero,MUNICIPAL PROVINCIAL,TURISMO Y HOTELERIA,5,1273,0.39
Perú Primero,MUNICIPAL PROVINCIAL,CIENCIAS FORESTALES Y AMBIENTALES,3,1273,0.24
Perú Primero,MUNICIPAL PROVINCIAL,INSTRUCTOR DEPORTIVO,3,1273,0.24
Perú Primero,MUNICIPAL PROVINCIAL,OBSTETRICIA,3,1273,0.24
Perú Primero,MUNICIPAL PROVINCIAL,SOCIOLOGIA,3,1273,0.24
Perú Primero,MUNICIPAL PROVINCIAL,TRABAJO SOCIAL,3,1273,0.24
Perú Primero,MUNICIPAL PROVINCIAL,ARQUEOLOGIA,2,1273,0.16
Perú Primero,MUNICIPAL PROVINCIAL,CIENCIAS SOCIALES,2,1273,0.16
Perú Primero,MUNICIPAL PROVINCIAL,IDIOMAS,2,1273,0.16
Perú Primero,MUNICIPAL PROVINCIAL,ASESOR BANCARIO,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,CONSTRUCCION CIVIL,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,FISICA,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,LENGUA Y LITERATURA,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,NUTRICION Y DIETETICA,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,POLICIA O MILITAR,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,SEGURIDAD INDUSTRIAL,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,SEGURIDAD INDUSTRIAL MINERA,1,1273,0.08
Perú Primero,MUNICIPAL PROVINCIAL,TERAPIA FISICA,1,1273,0.08
Perú Primero,REGIONAL,EDUCACION,49,314,15.61
Perú Primero,REGIONAL,ADMINISTRACION,30,314,9.55
Perú Primero,REGIONAL,INGENIERIA,30,314,9.55
Perú Primero,REGIONAL,DERECHO,21,314,6.69
Perú Primero,REGIONAL,CONTABILIDAD,19,314,6.05
Perú Primero,REGIONAL,ENFERMERIA,12,314,3.82
Perú Primero,REGIONAL,ECONOMIA,9,314,2.87
Perú Primero,REGIONAL,MEDICINA,7,314,2.23
Perú Primero,REGIONAL,CIENCIAS DE LA COMUNICACION,5,314,1.59
Perú Primero,REGIONAL,PSICOLOGIA,5,314,1.59
Perú Primero,REGIONAL,TURISMO Y HOTELERIA,4,314,1.27
Perú Primero,REGIONAL,AGROPECUARIA,3,314,0.96
Perú Primero,REGIONAL,ARQUITECTURA,3,314,0.96
Perú Primero,REGIONAL,MEDICO CIRUJANO,3,314,0.96
Perú Primero,REGIONAL,MEDICO VETERINARIO,3,314,0.96
Perú Primero,REGIONAL,CIENCIAS FORESTALES Y AMBIENTALES,2,314,0.64
Perú Primero,REGIONAL,FILOSOFIA Y TEOLOGIA,2,314,0.64
Perú Primero,REGIONAL,OBSTETRICIA,2,314,0.64
Perú Primero,REGIONAL,ODONTOLOGIA,2,314,0.64
Perú Primero,REGIONAL,ANTROPOLOGIA,1,314,0.32
Perú Primero,REGIONAL,ARTE Y DISENO,1,314,0.32
Perú Primero,REGIONAL,CIENCIAS POLITICAS,1,314,0.32
Perú Primero,REGIONAL,CIENCIAS SOCIALES,1,314,0.32
Perú Primero,REGIONAL,FARMACIA Y BIOQUIMICA,1,314,0.32
Perú Primero,REGIONAL,HISTORIA,1,314,0.32
Perú Primero,REGIONAL,IDIOMAS,1,314,0.32
Perú Primero,REGIONAL,INSTRUCTOR DEPORTIVO,1,314,0.32
Perú Primero,REGIONAL,MATEMATICA Y ESTADISTICA,1,314,0.32
Perú Primero,REGIONAL,QUIMICA,1,314,0.32
Podemos Perú,GENERAL,EDUCACION,654,7292,8.97
Podemos Perú,GENERAL,INGENIERIA,651,7292,8.93
Podemos Perú,GENERAL,DERECHO,347,7292,4.76
Podemos Perú,GENERAL,ADMINISTRACION,344,7292,4.72
Podemos Perú,GENERAL,CONTABILIDAD,255,7292,3.5
Podemos Perú,GENERAL,ENFERMERIA,101,7292,1.39
Podemos Perú,GENERAL,CIENCIAS POLITICAS,95,7292,1.3
Podemos Perú,GENERAL,CIENCIAS DE LA COMUNICACION,64,7292,0.88
Podemos Perú,GENERAL,AGROPECUARIA,55,7292,0.75
Podemos Perú,GENERAL,ARQUITECTURA,55,7292,0.75
Podemos Perú,GENERAL,PSICOLOGIA,54,7292,0.74
Podemos Perú,GENERAL,ECONOMIA,51,7292,0.7
Podemos Perú,GENERAL,OBSTETRICIA,49,7292,0.67
Podemos Perú,GENERAL,ODONTOLOGIA,40,7292,0.55
Podemos Perú,GENERAL,MEDICO VETERINARIO,38,7292,0.52
Podemos Perú,GENERAL,MEDICINA,37,7292,0.51
Podemos Perú,GENERAL,OTROS - OFICIO TECNICO,34,7292,0.47
Podemos Perú,GENERAL,MEDICO CIRUJANO,29,7292,0.4
Podemos Perú,GENERAL,FARMACIA Y BIOQUIMICA,27,7292,0.37
Podemos Perú,GENERAL,BIOLOGIA,19,7292,0.26
Podemos Perú,GENERAL,MATEMATICA Y ESTADISTICA,19,7292,0.26
Podemos Perú,GENERAL,ANTROPOLOGIA,14,7292,0.19
Podemos Perú,GENERAL,TRABAJO SOCIAL,14,7292,0.19
Podemos Perú,GENERAL,TECNOLOGIA MEDICA,13,7292,0.18
Podemos Perú,GENERAL,ARTE Y DISENO,12,7292,0.16
Podemos Perú,GENERAL,CIENCIAS SOCIALES,12,7292,0.16
Podemos Perú,GENERAL,SOCIOLOGIA,11,7292,0.15
Podemos Perú,GENERAL,COMPUTACION E INFORMATICA,10,7292,0.14
Podemos Perú,GENERAL,TURISMO Y HOTELERIA,10,7292,0.14
Podemos Perú,GENERAL,POLICIA O MILITAR,9,7292,0.12
Podemos Perú,GENERAL,IDIOMAS,6,7292,0.08
Podemos Perú,GENERAL,NUTRICION Y DIETETICA,6,7292,0.08
Podemos Perú,GENERAL,INSTRUCTOR DEPORTIVO,5,7292,0.07
Podemos Perú,GENERAL,CONSTRUCCION CIVIL,4,7292,0.05
Podemos Perú,GENERAL,FISICA,4,7292,0.05
Podemos Perú,GENERAL,GASTRONOMIA,4,7292,0.05
Podemos Perú,GENERAL,CIENCIAS FORESTALES Y AMBIENTALES,3,7292,0.04
Podemos Perú,GENERAL,HISTORIA,3,7292,0.04
Podemos Perú,GENERAL,LENGUA Y LITERATURA,3,7292,0.04
Podemos Perú,GENERAL,QUIMICA,3,7292,0.04
Podemos Perú,GENERAL,FISIOTERAPIA Y TERAPIA FISICA,2,7292,0.03
Podemos Perú,GENERAL,ADMINISTRACION PUBLICA,1,7292,0.01
Podemos Perú,GENERAL,AGRICULTURA,1,7292,0.01
Podemos Perú,GENERAL,ARQUEOLOGIA,1,7292,0.01
Podemos Perú,GENERAL,CONSULTOR POLITICO,1,7292,0.01
Podemos Perú,GENERAL,ENERGIA Y MINAS,1,7292,0.01
Podemos Perú,GENERAL,FILOSOFIA Y TEOLOGIA,1,7292,0.01
Podemos Perú,GENERAL,GESTION PUBLICA,1,7292,0.01
